postal code,place name,admin code1,admin name2,admin code2,latitude,longitude,accuracy
74077,Stillwater,OK,Payne,119,36.1156,-97.0584,4
74078,Stillwater,OK,Payne,119,36.1241,-97.0705,4
74085,Yale,OK,Payne,119,36.1101,-96.7022,4
74425,Canadian,OK,Pittsburg,121,35.1571,-95.6215,4
74430,Crowder,OK,Pittsburg,121,35.1334,-95.6602,4
74442,Indianola,OK,Pittsburg,121,35.1314,-95.8158,4
74501,Mcalester,OK,Pittsburg,121,34.9262,-95.7592,4
74502,Mcalester,OK,Pittsburg,121,34.9334,-95.7697,4
74522,Alderson,OK,Pittsburg,121,34.9001,-95.6919,4
74528,Blanco,OK,Pittsburg,121,34.7276,-95.7283,4
74529,Blocker,OK,Pittsburg,121,35.0615,-95.5683,4
74546,Haileyville,OK,Pittsburg,121,34.85,-95.5777,4
74547,Hartshorne,OK,Pittsburg,121,34.8452,-95.574,4
74553,Kiowa,OK,Pittsburg,121,34.7278,-95.9328,4
74554,Krebs,OK,Pittsburg,121,34.9255,-95.7216,4
74560,Pittsburg,OK,Pittsburg,121,34.6975,-95.8439,4
74561,Quinton,OK,Pittsburg,121,35.1547,-95.4671,4
74565,Savanna,OK,Pittsburg,121,34.8354,-95.838,4
74576,Wardville,OK,Pittsburg,121,34.6695,-96.0258,4
74820,Ada,OK,Pontotoc,123,34.78,-96.6924,4
74821,Ada,OK,Pontotoc,123,34.7745,-96.6783,4
74825,Allen,OK,Pontotoc,123,34.8691,-96.4151,4
74842,Fittstown,OK,Pontotoc,123,34.6148,-96.6345,4
74843,Fitzhugh,OK,Pontotoc,123,34.6615,-96.7745,4
74844,Francis,OK,Pontotoc,123,34.8737,-96.5956,4
74865,Roff,OK,Pontotoc,123,34.6153,-96.8423,4
74871,Stonewall,OK,Pontotoc,123,34.6511,-96.5273,4
74801,Shawnee,OK,Pottawatomie,125,35.2958,-96.9601,4
74802,Shawnee,OK,Pottawatomie,125,35.3273,-96.9253,4
74804,Shawnee,OK,Pottawatomie,125,35.3868,-96.9331,4
74826,Asher,OK,Pottawatomie,125,34.9849,-96.8763,4
74840,Earlsboro,OK,Pottawatomie,125,35.2628,-96.8041,4
74851,Mcloud,OK,Pottawatomie,125,35.4262,-97.079,4
74852,Macomb,OK,Pottawatomie,125,35.1205,-97.034,4
74854,Maud,OK,Pottawatomie,125,35.1292,-96.7627,4
74866,Saint Louis,OK,Pottawatomie,125,35.0588,-96.8444,4
74873,Tecumseh,OK,Pottawatomie,125,35.2502,-96.9667,4
74878,Wanette,OK,Pottawatomie,125,34.9983,-97.0419,4
74521,Albion,OK,Pushmataha,127,34.6516,-95.0924,4
74523,Antlers,OK,Pushmataha,127,34.2349,-95.6254,4
74536,Clayton,OK,Pushmataha,127,34.5906,-95.38,4
74543,Finley,OK,Pushmataha,127,34.3407,-95.5385,4
74557,Moyers,OK,Pushmataha,127,34.3386,-95.6639,4
74558,Nashoba,OK,Pushmataha,127,34.5072,-95.2075,4
74562,Rattan,OK,Pushmataha,127,34.2454,-95.3442,4
74567,Snow,OK,Pushmataha,127,34.4419,-95.4622,4
74574,Tuskahoma,OK,Pushmataha,127,34.6622,-95.2362,4
73628,Cheyenne,OK,Roger Mills,129,35.6081,-99.6725,4
73638,Crawford,OK,Roger Mills,129,35.8368,-99.8064,4
73642,Durham,OK,Roger Mills,129,35.8364,-99.9088,4
73650,Hammon,OK,Roger Mills,129,35.6461,-99.4027,4
73660,Reydon,OK,Roger Mills,129,35.6576,-99.9166,4
73666,Sweetwater,OK,Roger Mills,129,35.4488,-99.9006,4
74015,Catoosa,OK,Rogers,131,36.1721,-95.7273,4
74016,Chelsea,OK,Rogers,131,36.5356,-95.4489,4
74017,Claremore,OK,Rogers,131,36.3242,-95.5985,4
74018,Claremore,OK,Rogers,131,36.3436,-95.606,4
74031,Foyil,OK,Rogers,131,36.4348,-95.5194,4
74036,Inola,OK,Rogers,131,36.1503,-95.5205,4
74053,Oologah,OK,Rogers,131,36.4482,-95.7047,4
74080,Talala,OK,Rogers,131,36.5429,-95.7142,4
74818,Seminole,OK,Seminole,133,35.2245,-96.6706,4
74830,Bowlegs,OK,Seminole,133,35.1462,-96.67,4
74837,Cromwell,OK,Seminole,133,35.3405,-96.4546,4
74849,Konawa,OK,Seminole,133,34.9708,-96.7343,4
74867,Sasakwa,OK,Seminole,133,34.951,-96.5387,4
74868,Seminole,OK,Seminole,133,35.2521,-96.6683,4
74884,Wewoka,OK,Seminole,133,35.1463,-96.628,4
74435,Gore,OK,Sequoyah,135,35.5418,-95.1095,4
74936,Gans,OK,Sequoyah,135,35.3946,-94.6901,4
74945,Marble City,OK,Sequoyah,135,35.5972,-94.8094,4
74946,Moffett,OK,Sequoyah,135,35.3898,-94.4462,4
74948,Muldrow,OK,Sequoyah,135,35.402,-94.6332,4
74954,Roland,OK,Sequoyah,135,35.4538,-94.5291,4
74955,Sallisaw,OK,Sequoyah,135,35.4852,-94.779,4
74962,Vian,OK,Sequoyah,135,35.5404,-94.9888,4
73055,Marlow,OK,Stephens,137,34.6387,-97.941,4
73425,Countyline,OK,Stephens,137,34.4487,-97.5628,4
73434,Foster,OK,Stephens,137,34.6379,-97.5455,4
73442,Loco,OK,Stephens,137,34.3214,-97.6658,4
73491,Velma,OK,Stephens,137,34.4565,-97.6689,4
73529,Comanche,OK,Stephens,137,34.3765,-97.9793,4
73533,Duncan,OK,Stephens,137,34.5073,-97.9403,4
73534,Duncan,OK,Stephens,137,34.5189,-97.9733,4
73536,Duncan,OK,Stephens,137,34.4853,-97.8522,4
73901,Adams,OK,Texas,139,36.755,-101.078,4
73939,Goodwell,OK,Texas,139,36.6744,-101.7137,4
73942,Guymon,OK,Texas,139,36.6961,-101.4778,4
73944,Hardesty,OK,Texas,139,36.6018,-101.1539,4
73945,Hooker,OK,Texas,139,36.8109,-101.2163,4
73949,Texhoma,OK,Texas,139,36.5253,-101.8394,4
73951,Tyrone,OK,Texas,139,36.9558,-101.0594,4
73530,Davidson,OK,Tillman,141,34.2514,-99.064,4
73542,Frederick,OK,Tillman,141,34.4012,-99.0119,4
73546,Grandfield,OK,Tillman,141,34.2282,-98.6867,4
73551,Hollister,OK,Tillman,141,34.3525,-98.8814,4
73553,Loveland,OK,Tillman,141,34.391,-98.7235,4
73555,Manitou,OK,Tillman,141,34.5075,-98.9792,4
73570,Tipton,OK,Tillman,141,34.5098,-99.1315,4
74008,Bixby,OK,Tulsa,143,35.942,-95.8833,4
74011,Broken Arrow,OK,Tulsa,143,35.9908,-95.8143,4
74012,Broken Arrow,OK,Tulsa,143,36.0447,-95.8079,4
74013,Broken Arrow,OK,Tulsa,143,36.0526,-95.7908,4
74021,Collinsville,OK,Tulsa,143,36.3701,-95.8469,4
74033,Glenpool,OK,Tulsa,143,35.9591,-95.9997,4
74037,Jenks,OK,Tulsa,143,36.0148,-95.9797,4
74043,Leonard,OK,Tulsa,143,35.9183,-95.7988,4
74050,Oakhurst,OK,Tulsa,143,36.0731,-96.0621,4
74055,Owasso,OK,Tulsa,143,36.2863,-95.8222,4
74063,Sand Springs,OK,Tulsa,143,36.1341,-96.1426,4
74073,Sperry,OK,Tulsa,143,36.2955,-95.9804,4
74101,Tulsa,OK,Tulsa,143,36.0391,-95.8687,4
74102,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74103,Tulsa,OK,Tulsa,143,36.1539,-95.9954,4
74104,Tulsa,OK,Tulsa,143,36.1464,-95.9526,4
74105,Tulsa,OK,Tulsa,143,36.0948,-95.9655,4
74106,Tulsa,OK,Tulsa,143,36.1883,-95.986,4
74107,Tulsa,OK,Tulsa,143,36.1042,-96.0244,4
74108,Tulsa,OK,Tulsa,143,36.1499,-95.7923,4
74110,Tulsa,OK,Tulsa,143,36.1803,-95.9525,4
74112,Tulsa,OK,Tulsa,143,36.147,-95.907,4
74114,Tulsa,OK,Tulsa,143,36.1262,-95.9408,4
74115,Tulsa,OK,Tulsa,143,36.1754,-95.9112,4
74116,Tulsa,OK,Tulsa,143,36.175,-95.8477,4
74117,Tulsa,OK,Tulsa,143,36.2393,-95.8979,4
74119,Tulsa,OK,Tulsa,143,36.1407,-95.9902,4
74120,Tulsa,OK,Tulsa,143,36.1442,-95.9734,4
74121,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74126,Tulsa,OK,Tulsa,143,36.2383,-95.9931,4
74128,Tulsa,OK,Tulsa,143,36.1459,-95.8514,4
74129,Tulsa,OK,Tulsa,143,36.1259,-95.8654,4
74130,Tulsa,OK,Tulsa,143,36.2395,-95.9596,4
74132,Tulsa,OK,Tulsa,143,36.064,-96.0251,4
74133,Tulsa,OK,Tulsa,143,36.0467,-95.8841,4
74134,Tulsa,OK,Tulsa,143,36.1162,-95.8225,4
74135,Tulsa,OK,Tulsa,143,36.0976,-95.9228,4
74136,Tulsa,OK,Tulsa,143,36.0605,-95.9452,4
74137,Tulsa,OK,Tulsa,143,36.0284,-95.9306,4
74141,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74145,Tulsa,OK,Tulsa,143,36.0934,-95.8856,4
74146,Tulsa,OK,Tulsa,143,36.1093,-95.8506,4
74147,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74148,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74149,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74150,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74152,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74153,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74155,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74156,Tulsa,OK,Tulsa,143,36.3024,-95.9605,4
74157,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74158,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74159,Tulsa,OK,Tulsa,143,36.0772,-96.0835,4
74169,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74170,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74171,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74172,Tulsa,OK,Tulsa,143,36.1543,-95.9923,4
74182,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74186,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74187,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74192,Tulsa,OK,Tulsa,143,36.154,-95.9928,4
74193,Tulsa,OK,Tulsa,143,36.1398,-96.0297,4
74014,Broken Arrow,OK,Wagoner,145,36.0544,-95.7223,4
74019,Claremore,OK,Wagoner,145,36.2806,-95.6039,4
74429,Coweta,OK,Wagoner,145,35.9578,-95.6526,4
74446,Okay,OK,Wagoner,145,35.8507,-95.3183,4
74454,Porter,OK,Wagoner,145,35.8567,-95.5082,4
74458,Redbird,OK,Wagoner,145,35.8836,-95.5917,4
74467,Wagoner,OK,Wagoner,145,35.9549,-95.354,4
74477,Wagoner,OK,Wagoner,145,35.9636,-95.5139,4
74003,Bartlesville,OK,Washington,147,36.744,-95.9921,4
74004,Bartlesville,OK,Washington,147,36.7114,-95.894,4
74005,Bartlesville,OK,Washington,147,36.7473,-95.9808,4
74006,Bartlesville,OK,Washington,147,36.7366,-95.9251,4
74022,Copan,OK,Washington,147,36.9062,-95.913,4
74029,Dewey,OK,Washington,147,36.8013,-95.9345,4
74051,Ochelata,OK,Washington,147,36.5947,-95.9691,4
74061,Ramona,OK,Washington,147,36.5752,-95.8962,4
74082,Vera,OK,Washington,147,36.4501,-95.8814,4
73021,Colony,OK,Washita,149,35.3448,-98.6707,4
73024,Corn,OK,Washita,149,35.3784,-98.7818,4
73622,Bessie,OK,Washita,149,35.3854,-98.9896,4
73624,Burns Flat,OK,Washita,149,35.3492,-99.188,4
73626,Canute,OK,Washita,149,35.4037,-99.2816,4
73632,Cordell,OK,Washita,149,35.2788,-98.9511,4
73641,Dill City,OK,Washita,149,35.2787,-99.1537,4
73647,Foss,OK,Washita,149,35.4545,-99.1698,4
73661,Rocky,OK,Washita,149,35.1526,-99.048,4
73664,Sentinel,OK,Washita,149,35.1617,-99.1706,4
73717,Alva,OK,Woods,151,36.8016,-98.6722,4
73731,Dacoma,OK,Woods,151,36.6606,-98.5942,4
73746,Hopeton,OK,Woods,151,36.6881,-98.6659,4
73842,Freedom,OK,Woods,151,36.809,-99.1319,4
73860,Waynoka,OK,Woods,151,36.5858,-98.8487,4
73801,Woodward,OK,Woodward,153,36.4268,-99.402,4
73802,Woodward,OK,Woodward,153,36.544,-99.3003,4
73841,Fort Supply,OK,Woodward,153,36.5722,-99.5738,4
73852,Mooreland,OK,Woodward,153,36.4428,-99.1832,4
73853,Mutual,OK,Woodward,153,36.214,-99.1145,4
73857,Sharon,OK,Woodward,153,36.2699,-99.3587,4
97814,Baker City,OR,Baker,001,44.7749,-117.8344,4
97819,Bridgeport,OR,Baker,001,44.4931,-117.7655,4
97833,Haines,OR,Baker,001,44.8776,-117.9756,4
97834,Halfway,OR,Baker,001,44.8953,-117.1132,4
97837,Hereford,OR,Baker,001,44.5304,-118.0293,4
97840,Oxbow,OR,Baker,001,44.9749,-116.8629,4
97870,Richland,OR,Baker,001,44.797,-117.3018,4
97877,Sumpter,OR,Baker,001,44.7457,-118.2022,4
97884,Unity,OR,Baker,001,44.4374,-118.1927,4
97905,Durkee,OR,Baker,001,44.4988,-117.4129,4
97907,Huntington,OR,Baker,001,44.3811,-117.3097,4
97324,Alsea,OR,Benton,003,44.3691,-123.6089,4
97326,Blodgett,OR,Benton,003,44.6281,-123.6067,4
97330,Corvallis,OR,Benton,003,44.5904,-123.2722,4
97331,Corvallis,OR,Benton,003,44.5638,-123.2779,4
97333,Corvallis,OR,Benton,003,44.5393,-123.2799,4
97339,Corvallis,OR,Benton,003,44.5646,-123.262,4
97370,Philomath,OR,Benton,003,44.5488,-123.3923,4
97456,Monroe,OR,Benton,003,44.3245,-123.3203,4
97004,Beavercreek,OR,Clackamas,005,45.2597,-122.4751,4
97009,Boring,OR,Clackamas,005,45.4297,-122.3807,4
97011,Brightwood,OR,Clackamas,005,45.3652,-122.0036,4
97013,Canby,OR,Clackamas,005,45.2514,-122.6832,4
97015,Clackamas,OR,Clackamas,005,45.415,-122.52,4
97017,Colton,OR,Clackamas,005,45.1573,-122.4248,4
97022,Eagle Creek,OR,Clackamas,005,45.3582,-122.3381,4
97023,Estacada,OR,Clackamas,005,45.2872,-122.3259,4
97027,Gladstone,OR,Clackamas,005,45.3899,-122.5902,4
97028,Government Camp,OR,Clackamas,005,45.2972,-121.739,4
97034,Lake Oswego,OR,Clackamas,005,45.4093,-122.6847,4
97035,Lake Oswego,OR,Clackamas,005,45.4147,-122.7227,4
97036,Marylhurst,OR,Clackamas,005,45.4012,-122.6512,4
97038,Molalla,OR,Clackamas,005,45.1223,-122.5756,4
97042,Mulino,OR,Clackamas,005,45.213,-122.5351,4
97045,Oregon City,OR,Clackamas,005,45.3377,-122.57,4
97049,Rhododendron,OR,Clackamas,005,45.3465,-121.9151,4
97055,Sandy,OR,Clackamas,005,45.379,-122.223,4
97067,Welches,OR,Clackamas,005,45.3399,-121.9598,4
97068,West Linn,OR,Clackamas,005,45.3669,-122.648,4
97070,Wilsonville,OR,Clackamas,005,45.2986,-122.7699,4
97089,Damascus,OR,Clackamas,005,45.4176,-122.459,4
97222,Portland,OR,Clackamas,005,45.4373,-122.6147,4
97267,Portland,OR,Clackamas,005,45.4021,-122.6144,4
97268,Portland,OR,Clackamas,005,45.5235,-122.6762,4
97269,Portland,OR,Clackamas,005,45.5235,-122.6762,4
97102,Arch Cape,OR,Clatsop,007,45.8109,-123.963,4
97103,Astoria,OR,Clatsop,007,46.1558,-123.798,4
97110,Cannon Beach,OR,Clatsop,007,45.8918,-123.9615,4
97121,Hammond,OR,Clatsop,007,46.198,-123.9527,4
97138,Seaside,OR,Clatsop,007,45.9932,-123.9226,4
97145,Tolovana Park,OR,Clatsop,007,45.8663,-123.9595,4
97146,Warrenton,OR,Clatsop,007,46.145,-123.9254,4
97016,Clatskanie,OR,Columbia,009,46.0665,-123.2059,4
97018,Columbia City,OR,Columbia,009,45.8925,-122.8122,4
97048,Rainier,OR,Columbia,009,46.0646,-122.9671,4
97051,Saint Helens,OR,Columbia,009,45.8608,-122.8282,4
97053,Warren,OR,Columbia,009,45.826,-122.8634,4
97054,Deer Island,OR,Columbia,009,45.9356,-122.8985,4
97056,Scappoose,OR,Columbia,009,45.7655,-122.8928,4
97064,Vernonia,OR,Columbia,009,45.8573,-123.1967,4
97407,Allegany,OR,Coos,011,43.4259,-124.0323,4
97411,Bandon,OR,Coos,011,43.0968,-124.4037,4
97414,Broadbent,OR,Coos,011,42.985,-124.1189,4
97420,Coos Bay,OR,Coos,011,43.2151,-124.1984,4
97423,Coquille,OR,Coos,011,43.1884,-124.2014,4
97449,Lakeside,OR,Coos,011,43.5833,-124.1624,4
97458,Myrtle Point,OR,Coos,011,43.0667,-124.1213,4
97459,North Bend,OR,Coos,011,43.4327,-124.2131,4
97466,Powers,OR,Coos,011,42.88,-124.0709,4
97751,Paulina,OR,Crook,013,44.2102,-119.7828,4
97752,Post,OR,Crook,013,44.0793,-120.2998,4
97753,Powell Butte,OR,Crook,013,44.2415,-121.0113,4
97754,Prineville,OR,Crook,013,44.3045,-120.8336,4
97406,Agness,OR,Curry,015,42.5748,-124.0648,4
97415,Brookings,OR,Curry,015,42.0526,-124.284,4
97444,Gold Beach,OR,Curry,015,42.4073,-124.4218,4
97450,Langlois,OR,Curry,015,42.9154,-124.4413,4
97464,Ophir,OR,Curry,015,42.5632,-124.3829,4
97465,Port Orford,OR,Curry,015,42.7572,-124.4913,4
97476,Sixes,OR,Curry,015,42.825,-124.4409,1
97491,Wedderburn,OR,Curry,015,42.6093,-124.3886,1
97701,Bend,OR,Deschutes,017,44.0928,-121.2936,4
97702,Bend,OR,Deschutes,017,44.0223,-121.2985,4
97703,Bend,OR,Deschutes,017,44.0915,-121.4073,4
97707,Bend,OR,Deschutes,017,43.8431,-121.5764,4
97708,Bend,OR,Deschutes,017,44.0582,-121.3153,4
97709,Bend,OR,Deschutes,017,44.0582,-121.3153,4
97712,Brothers,OR,Deschutes,017,43.7789,-120.477,4
97739,La Pine,OR,Deschutes,017,43.7091,-121.5194,4
97756,Redmond,OR,Deschutes,017,44.2767,-121.1896,4
97759,Sisters,OR,Deschutes,017,44.3165,-121.5091,4
97760,Terrebonne,OR,Deschutes,017,44.3909,-121.2379,4
97410,Azalea,OR,Douglas,019,42.845,-123.155,4
97416,Camas Valley,OR,Douglas,019,43.0557,-123.6655,4
97417,Canyonville,OR,Douglas,019,42.9307,-123.278,4
97429,Days Creek,OR,Douglas,019,42.9819,-123.1439,4
97432,Dillard,OR,Douglas,019,43.1135,-123.4181,4
97435,Drain,OR,Douglas,019,43.6877,-123.2929,4
97436,Elkton,OR,Douglas,019,43.6378,-123.59,4
97441,Gardiner,OR,Douglas,019,43.7301,-124.1104,4
97442,Glendale,OR,Douglas,019,42.7518,-123.3943,4
97443,Glide,OR,Douglas,019,43.3015,-123.1012,4
97447,Idleyld Park,OR,Douglas,019,43.3237,-123.024,4
97457,Myrtle Creek,OR,Douglas,019,43.0162,-123.2851,4
97462,Oakland,OR,Douglas,019,43.453,-123.3558,4
97467,Reedsport,OR,Douglas,019,43.7023,-124.0968,4
97469,Riddle,OR,Douglas,019,42.9389,-123.3612,4
97470,Roseburg,OR,Douglas,019,43.2297,-123.2343,4
97471,Roseburg,OR,Douglas,019,43.227,-123.5158,4
97473,Scottsburg,OR,Douglas,019,43.6765,-123.8041,4
97479,Sutherlin,OR,Douglas,019,43.3904,-123.2974,4
97481,Tenmile,OR,Douglas,019,43.114,-123.5294,4
97484,Tiller,OR,Douglas,019,42.9177,-122.9079,4
97486,Umpqua,OR,Douglas,019,43.3745,-123.5358,4
97494,Wilbur,OR,Douglas,019,43.3284,-123.3332,4
97495,Winchester,OR,Douglas,019,43.2878,-123.3055,4
97496,Winston,OR,Douglas,019,43.1049,-123.4325,4
97499,Yoncalla,OR,Douglas,019,43.6043,-123.2926,4
97812,Arlington,OR,Gilliam,021,45.6664,-120.1971,4
97823,Condon,OR,Gilliam,021,45.2306,-120.1898,4
97861,Mikkalo,OR,Gilliam,021,45.4388,-120.2067,4
97817,Bates,OR,Grant,023,44.7138,-118.6469,4
97820,Canyon City,OR,Grant,023,44.3911,-118.9465,4
97825,Dayville,OR,Grant,023,44.4663,-119.5312,4
97845,John Day,OR,Grant,023,44.416,-118.953,4
97848,Kimberly,OR,Grant,023,44.7226,-119.5965,4
97856,Long Creek,OR,Grant,023,44.7554,-119.097,4
97864,Monument,OR,Grant,023,44.8189,-119.4192,4
97865,Mount Vernon,OR,Grant,023,44.4171,-119.1121,4
97869,Prairie City,OR,Grant,023,44.457,-118.6952,4
97873,Seneca,OR,Grant,023,44.1346,-118.9716,4
97710,Fields,OR,Harney,025,42.1862,-118.4758,1
97720,Burns,OR,Harney,025,43.5145,-119.0504,4
97721,Princeton,OR,Harney,025,43.0198,-119.0696,1
97722,Diamond,OR,Harney,025,42.9508,-118.695,4
97732,Crane,OR,Harney,025,43.4262,-118.4642,1
97736,Frenchglen,OR,Harney,025,42.7147,-119.0058,1
97738,Hines,OR,Harney,025,43.5558,-119.0816,1
97758,Riley,OR,Harney,025,43.3886,-119.8798,4
97904,Drewsey,OR,Harney,025,43.8643,-118.4707,4
97014,Cascade Locks,OR,Hood River,027,45.671,-121.8686,4
97031,Hood River,OR,Hood River,027,45.6711,-121.5391,4
97041,Mount Hood Parkdale,OR,Hood River,027,45.4929,-121.5983,1
97044,Odell,OR,Hood River,027,45.6437,-121.5367,4
97501,Medford,OR,Jackson,029,42.2818,-122.9054,4
97502,Central Point,OR,Jackson,029,42.3899,-122.9222,4
97503,White City,OR,Jackson,029,42.4319,-122.8296,4
97504,Medford,OR,Jackson,029,42.3363,-122.8398,4
97520,Ashland,OR,Jackson,029,42.1885,-122.693,4
97522,Butte Falls,OR,Jackson,029,42.5492,-122.5638,4
97524,Eagle Point,OR,Jackson,029,42.4935,-122.8088,4
97525,Gold Hill,OR,Jackson,029,42.4244,-123.0854,4
97530,Jacksonville,OR,Jackson,029,42.1813,-123.0241,4
97535,Phoenix,OR,Jackson,029,42.2766,-122.8227,4
97536,Prospect,OR,Jackson,029,42.7544,-122.509,4
97537,Rogue River,OR,Jackson,029,42.4889,-123.1587,4
97539,Shady Cove,OR,Jackson,029,42.6107,-122.8125,4
97540,Talent,OR,Jackson,029,42.2363,-122.7861,4
97541,Trail,OR,Jackson,029,42.6864,-122.816,4
97711,Ashwood,OR,Jefferson,031,44.7195,-120.7192,4
97730,Camp Sherman,OR,Jefferson,031,44.4604,-121.6412,4
97734,Culver,OR,Jefferson,031,44.4818,-121.2344,4
97741,Madras,OR,Jefferson,031,44.6376,-121.1349,4
97761,Warm Springs,OR,Jefferson,031,44.7468,-121.2909,4
97497,Wolf Creek,OR,Josephine,033,42.6522,-123.425,4
97523,Cave Junction,OR,Josephine,033,42.1348,-123.6272,4
97526,Grants Pass,OR,Josephine,033,42.4638,-123.3457,4
97527,Grants Pass,OR,Josephine,033,42.3989,-123.3538,4
97528,Grants Pass,OR,Josephine,033,42.4393,-123.3307,4
97531,Kerby,OR,Josephine,033,42.2093,-123.6573,4
97532,Merlin,OR,Josephine,033,42.5297,-123.4393,4
97533,Murphy,OR,Josephine,033,42.308,-123.3273,4
97534,O Brien,OR,Josephine,033,42.0879,-123.689,4
97538,Selma,OR,Josephine,033,42.2654,-123.5515,4
97543,Wilderville,OR,Josephine,033,42.3751,-123.5621,4
97544,Williams,OR,Josephine,033,42.223,-123.2829,4
97601,Klamath Falls,OR,Klamath,035,42.2933,-121.8169,4
97602,Klamath Falls,OR,Klamath,035,42.2249,-121.7817,4
97603,Klamath Falls,OR,Klamath,035,42.1919,-121.7241,4
97604,Crater Lake,OR,Klamath,035,42.9465,-122.1769,1
97621,Beatty,OR,Klamath,035,42.4369,-121.22,4
97622,Bly,OR,Klamath,035,42.3995,-121.0806,4
97623,Bonanza,OR,Klamath,035,42.2463,-121.3336,4
97624,Chiloquin,OR,Klamath,035,42.5463,-121.745,4
97625,Dairy,OR,Klamath,035,42.2351,-121.5211,4
97626,Fort Klamath,OR,Klamath,035,42.6415,-122.038,4
97627,Keno,OR,Klamath,035,42.1265,-121.93,4
97632,Malin,OR,Klamath,035,42.0195,-121.4221,4
97633,Merrill,OR,Klamath,035,42.0295,-121.5985,4
97634,Midland,OR,Klamath,035,42.1307,-121.8203,4
97639,Sprague River,OR,Klamath,035,42.4514,-121.4365,4
97731,Chemult,OR,Klamath,035,43.146,-121.7974,4
97733,Crescent,OR,Klamath,035,43.4442,-121.7109,4
97737,Gilchrist,OR,Klamath,035,43.4771,-121.6853,1
97620,Adel,OR,Lake,037,42.1487,-119.8833,4
97630,Lakeview,OR,Lake,037,42.1854,-120.3775,4
97635,New Pine Creek,OR,Lake,037,41.9941,-120.2972,4
97636,Paisley,OR,Lake,037,42.7031,-120.5532,4
97637,Plush,OR,Lake,037,42.5035,-119.8947,4
97638,Silver Lake,OR,Lake,037,43.1395,-120.9984,4
97640,Summer Lake,OR,Lake,037,42.9447,-120.7946,4
97641,Christmas Valley,OR,Lake,037,43.2363,-120.6369,4
97735,Fort Rock,OR,Lake,037,43.3565,-121.0539,4
97401,Eugene,OR,Lane,039,44.0682,-123.0819,4
97402,Eugene,OR,Lane,039,44.0612,-123.1555,4
97403,Eugene,OR,Lane,039,44.0385,-123.0614,4
97404,Eugene,OR,Lane,039,44.1005,-123.1334,4
97405,Eugene,OR,Lane,039,44.0185,-123.0998,4
97408,Eugene,OR,Lane,039,44.1445,-123.0545,4
97409,Alvadore,OR,Lane,039,44.1276,-123.2666,4
97412,Blachly,OR,Lane,039,44.1966,-123.5348,4
97413,Blue River,OR,Lane,039,44.1755,-122.1217,4
97419,Cheshire,OR,Lane,039,44.1782,-123.3715,4
97424,Cottage Grove,OR,Lane,039,43.7839,-123.0529,4
97426,Creswell,OR,Lane,039,43.9058,-123.0284,4
97430,Deadwood,OR,Lane,039,44.1462,-123.6816,4
97431,Dexter,OR,Lane,039,43.9217,-122.8424,4
97434,Dorena,OR,Lane,039,43.7361,-122.8946,4
97437,Elmira,OR,Lane,039,44.0873,-123.3671,4
97438,Fall Creek,OR,Lane,039,43.9509,-122.6884,4
97439,Florence,OR,Lane,039,43.9881,-124.0993,4
97440,Eugene,OR,Lane,039,44.0521,-123.0868,4
97448,Junction City,OR,Lane,039,44.1988,-123.23,4
97451,Lorane,OR,Lane,039,43.8376,-123.239,4
97452,Lowell,OR,Lane,039,43.921,-122.7806,4
97453,Mapleton,OR,Lane,039,44.0312,-123.8657,4
97454,Marcola,OR,Lane,039,44.2064,-122.8246,4
97455,Pleasant Hill,OR,Lane,039,43.9458,-122.9285,4
97461,Noti,OR,Lane,039,44.0992,-123.4684,4
97463,Oakridge,OR,Lane,039,43.7376,-122.4377,4
97475,Springfield,OR,Lane,039,44.0462,-123.022,4
97477,Springfield,OR,Lane,039,44.0611,-123.0153,4
97478,Springfield,OR,Lane,039,44.0561,-122.9171,4
97480,Swisshome,OR,Lane,039,44.0899,-123.8279,4
97487,Veneta,OR,Lane,039,44.0382,-123.3516,4
97488,Vida,OR,Lane,039,44.13,-122.5044,4
97489,Walterville,OR,Lane,039,44.1288,-122.6376,4
97490,Walton,OR,Lane,039,44.0282,-123.5893,4
97492,Westfir,OR,Lane,039,43.7575,-122.481,4
97493,Westlake,OR,Lane,039,43.914,-124.0334,4
97341,Depoe Bay,OR,Lincoln,041,44.8322,-124.0503,4
97343,Eddyville,OR,Lincoln,041,44.6371,-123.7531,4
97357,Logsden,OR,Lincoln,041,44.7432,-123.7943,4
